,Project ID,Project Name,Applicant Type,Bio,Website,Attester Address,Payout Address,Tags,GOVERNANCE_FUND (OP),OTHER (USD),PARTNER_FUND (OP),RETROPGF_1 (USD),RETROPGF_2 (OP),REVENUE (USD)
377.0,0xfcc4798ccc9e2f578ce316278aa40da3fcee3c3f0b92c265062cf31906f2e815,Ethereum Cat Herders,PROJECT,Decentralized project management & process improvement for Ethereum Blockchain,https://www.ethereumcatherders.com/,0xf13e477365B0FAa64130DA2FF663aAb20d32d929,0xA463E703A938ba181A274f01312C35012CE5ec69,"['COLLECTIVE_GOVERNANCE', 'DEVELOPER_ECOSYSTEM']",0.0,72660.0,0.0,0.0,0.0,0.0
378.0,0xf66b0bbe50377edf2155266196156712722bd53ee9e2a1368b094de071484147,Kristoph Galland,INDIVIDUAL,Music producer and project manager releasing onchain since 2020.,https://kristo.ph,0xb3397A6FeEdff2b9fCe9Ca1086CB1Bdd617c16Bf,0xb3397A6FeEdff2b9fCe9Ca1086CB1Bdd617c16Bf,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,1651.0,0.0,0.0
379.0,0x667dd1b67a216d3e7a0499dbdb6728837677cb8787a002dfd093708dc705584a,Optimism Translators,PROJECT,Translators make Optimism accessible to non-English speakers over 27 languages!,https://community.optimism.io/docs/contribute/contribution-path/translators/,0x9138051E95425610Eae7a0784F9138df485fb698,0x6f405D25Ea6651683C66cF4fAE06b253382df208,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,85657.06,0.0
380.0,0x0158d4c9ac52ab09828a95355bb021c5880f0a1766da7508d287544fa2b025c3,Kaito/CoffeeTimes,INDIVIDUAL,I run a free and public educational newsletter & podcast in Japanese every week,https://www.bspeak.xyz/,0x7853Eabb6cFa980eBfD27e3F77e69590EA53c0b7,0x7853Eabb6cFa980eBfD27e3F77e69590EA53c0b7,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
381.0,0x0318efeb0360dac86e7d00df462f98e5b43b359cf6bc4f54ef857ea79d33ff0b,Cannon-rs,PROJECT,Tooling to develop and emulate verifyable programs for Optimism Cannon in Rust,https://github.com/badboilabs/Cannon-rs,0xc0017405E287476443Ab1B342B86f2ea92Ef9F73,0xc0017405E287476443Ab1B342B86f2ea92Ef9F73,"['DEVELOPER_ECOSYSTEM', 'OP_STACK']",0.0,0.0,0.0,0.0,5900.0,0.0
382.0,0x517fa0d1a58652b1fec28db4d4f9be287bc4d1f2fac7bac8f583de374f9534f7,Wonderland,PROJECT,The largest core development group in Web3,https://defi.sucks,0x36143ebA6D522FBe2c7884B011feA558c203856C,0xf58e95124d655731664c509C07E733348d7081c0,['DEVELOPER_ECOSYSTEM'],0.0,0.0,0.0,0.0,13684.13,0.0
383.0,0x67ced2fcb164fe4806d9f1e10cb7a6ba4862530cd9d60a188e3dd3d5c6ce162d,Hop DAO,PROJECT,Hop DAO governs Hop Protocol and accelerates growth of the cross-chain ecosystem,https://hop.exchange/,0x9f8d2dafE9978268aC7c67966B366d6d55e97f07,0xC988107688b750dee6237B85A3ca49ba0a65DaB0,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",1000000.0,0.0,0.0,0.0,0.0,0.0
384.0,0xde31ec6552239160f9a6e7297ab01f4bdf4c176a7230bf06ac282e2e46add674,Public Nouns,PROJECT,Public Nouns funds experiments in the public goods space.,https://publicnouns.wtf/,0x56D579a23C2D37D1E42923858Ce33856dF0Ae5dB,0x3808429E985F0B06878c74089831865E5d82A584,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,959.0,0.0,0.0,0.0,0.0
385.0,0xe5c355375061711e0749d08da9345dd8245930ead52a60fb2768dc5f136853dc,Newtro Arts,PROJECT,Latin American artists and w3b culture promoters collective.,https://linktr.ee/newtroarts,0x33912a0d6bEFf5Fb8e5B70688CE858D5e7E8104E,0xc83638AA24A3ee76846eBa0a1275045a5EBefaE9,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,3380.0,0.0,0.0,0.0,0.0
386.0,0x6b1dacf09d39e4af7b211477c67428abfc9b2da6ad4ae996383ed3bd00b99bc1,Taz,INDIVIDUAL,"I share what I learned about Solidity, Vyper and DeFi",https://solidity-by-example.org/,0xFab488A8Eb04c6c211CBFd15B1da021A9CC0Bd0c,0xFab488A8Eb04c6c211CBFd15B1da021A9CC0Bd0c,['DEVELOPER_ECOSYSTEM'],2500.0,0.0,0.0,0.0,0.0,0.0
387.0,0x23eed6d72357cda3ebfe45d46539200b47f97d63f5c6c8685d5f910a94cbdb77,EthereansOS,PROJECT,"Build, maintain, and grow true DAOs effortlessly. Innovate without limits!",https://ethereans.app,0x8f1F29a0007b01d721D4E04da4180249041f88f4,0x8f1F29a0007b01d721D4E04da4180249041f88f4,"['COLLECTIVE_GOVERNANCE', 'DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,0.0,0.0,5990.16,0.0
388.0,0xe04b509d073efc17c44e3dd988dbb46724a11836aff71575424bcc7a0ec91123,Endaoment,PROJECT,Endaoment is a 501(c)(3) nonprofit community foundation built entirely onchain.,https://endaoment.org/,0x9d9d5A6cdbdCd1D7D4261861A30Db1A806154662,0xa41406f86cc65063C25021422e2EE8E93E680b4C,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,9170000.0,0.0,0.0,0.0,935000.0
389.0,0xa56d0018133907dbd04d4e07f18bebd9b1fcef5f3cbc8f2510d0724c35d9cea8,Ethereum Colombia,PROJECT,Web3 Community in Colombia,https://ethcolombia.co/,0xD164AF956E0f34Be07a86752fe43AE788F647531,0xD164AF956E0f34Be07a86752fe43AE788F647531,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
390.0,0x877ded44fae0833c412ef1b802419a7d6d9e668c6f92f1fb439dbbd40ca12b2d,Waffle,PROJECT,Waffle is a framework for testing smart contracts,https://getwaffle.io/,0x99FBa19112f221D0B44c9c22241f5e6b2Db715F6,0x4891a0Dbf8FcCa60cc22aa1a69df086090FBCf8F,['DEVELOPER_ECOSYSTEM'],0.0,30000.0,0.0,0.0,0.0,0.0
391.0,0xe05c110f8480f685c1918cf8ebdc592f92a2012f3f40bbf8568161d665136040,Espacio Cripto,PROJECT,"The largest web3 community in Mexico. Since 2020, 220 episodes, + 16 IRL meetups",https://www.espaciocripto.io/,0xE800Bafa84F3194960d79C13169fFfba2E444dBc,0xE800Bafa84F3194960d79C13169fFfba2E444dBc,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION']",45600.0,0.0,0.0,0.0,9910.0,0.0
392.0,0x4944faa89385224a1c499f4a4f35d0d8a00331d2ab3020efd63e203793e11845,Basic course in blockchain and crypto literacy ,PROJECT,Teaching Ukrainians how to use crypto and introducing them to the web3 world,https://osvita.diia.gov.ua/en/courses/crypto-and-blockchain-module1 ,0xff95a2f9bf8fe8019d1f705B5b1e3cb8a8F223C0,0xC9401fB51AC04583c6C0a740Ba4ee51Dd73AA9C4,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,4500.0,0.0
393.0,0x43b75ffb6854af47b5566238d3077e593e819ec422d95156bcee4234aebb2a40,Blocktrend (區塊勢),PROJECT,"Taiwan-based, trusted independent media dedicated to Web3 education since 2017",https://blocktrend.substack.com/,0x36F322fC85B24aB13263CFE9217B28f8E2b38381,0x36F322fC85B24aB13263CFE9217B28f8E2b38381,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,6355.0,2500.0
394.0,0xb5b8a7a121a175d70136e0509cdb1ad0fd66b30dc10c955a5717cecc9e8b1961,Proofivy,PROJECT,Internet ledger of truth,https://proofivy.com,0x38189D98110A395A1366F1c95875f81fD458a6C3,0x38189D98110A395A1366F1c95875f81fD458a6C3,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
395.0,0x12b66aca65986c1db036dffc4e1e8e68b8245164d79cdfce832a12b8671a5d88,ProMint,INDIVIDUAL,CIS influencer,https://www.youtube.com/channel/UCmDqigK7xV2xH7BLIsQ2FFA,0xC48f0a509f8D7ef050022a78Df5FeFA0fC3a2FEb,0xc48f0a509f8d7ef050022a78df5fefa0fc3a2feb,"['COLLECTIVE_GOVERNANCE', 'OP_STACK']",1000.0,0.0,0.0,0.0,0.0,0.0
396.0,0xaa5c01558feace0ee3dde7cca66d30b81b6f097f26405aa0a4e6fdc1885adf5b,Blobscan,PROJECT,The pioneer blockchain explorer to navigate shard blob transactions.,https://blobscan.com,0xA6505171a320AAD27da33c9514b555D3b331D235,0xd228A0054246577d9c6F978d11Ab9405AE566c5D,['OP_STACK'],0.0,100000.0,0.0,0.0,40012.19,0.0
397.0,0xa771de85e1b955ba11b2cb314b940ab3d9aab65fd27900fd54c7f7011c969d46,Alchemy,PROJECT,"Building EVM account abstraction infrastructure, open standards and education",https://www.alchemy.com/,0x72EAa8ba8726a10D5e0d8441c592451C7C6670FC,0xA43c51aacae41AeC73e1EfF2d13D69eD13DE8DaB,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,0.0,18879.0
398.0,0x32ee121e0dbcef2fe2b7a8e668f9a53ddc6d43e16c423fe8b4595b0120ac08d8,ethers.js,PROJECT,"Ethers.js is a simple, compact and complete library for everything Ethereum.",https://ethers.org,0x8ba1f109551bD432803012645Ac136ddd64DBA72,0x8ba1f109551bD432803012645Ac136ddd64DBA72,['DEVELOPER_ECOSYSTEM'],0.0,0.0,0.0,51345.0,209140.0,0.0
399.0,0x032562ffb94edec40ce6e75bae96a313d10dd6e6242b4e53e94dad57a5d69ef7,ETHAccra,PROJECT,"Abena is a researcher, community builder and founder of ETHAccra. ",https://www.ethaccra.xyz/,0x9ac685a55bce6b515fC1Ea713146f6D099A5054b,0xbceED60F2a551C3729C11ebb7EcAc181BaA0F8F8,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
400.0,0x5bd75a998f0c4564449fadff6ad602fd73df5d02e836d5d5369f3d6a10e567df,hildobby,INDIVIDUAL,Public good dashboards & spells (tables) on Dune,https://dune.com/hildobby,0x09a5943a6d10919571eE2C9F63380aEA747ECA97,0x09a5943a6d10919571eE2C9F63380aEA747ECA97,['DEVELOPER_ECOSYSTEM'],0.0,0.0,0.0,0.0,31191.45,0.0
401.0,0x57f808acf22f28cb2bad6dfa0e86bc36f09569d4939fc3adfc83165d1e827d8d,⚡️ TurboETH,PROJECT,Open-source web3 build system for full-stack applications. ,https://www.turboeth.xyz/,0x3417aD1d79D9508912E8d7f3B9167085500b12CE,0x4B5509687117aE7308188753ECbAEd61B3B1233c,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,1408.47,0.0,0.0,18271.88,0.0
402.0,0x54763940f1803ecdd2adf48c1446268cdc3aa02e11090189cf91a78615c89d23,1W3,PROJECT,"A secured, censorship resistant Linktree alternative",https://1w3.io,0x2AC6A3561a43f06d62602eF9728C2B9eEc393326,0x2AC6A3561a43f06d62602eF9728C2B9eEc393326,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
403.0,0x4ee85a3d39e87cfd1f59d5067668bcacfaf111b74bbd3d1fcbe6da166395f372,IPFS,PROJECT,IPFS is an open system to manage content-addressed data without a central server,https://ipfs.tech/,0x8b7f5aD25d9d2ce47217060ebDA80D74f33b4E63,0xDFFD121D2654EfBA388a95631D0fE221A6ec5CE7,['DEVELOPER_ECOSYSTEM'],0.0,1500000.0,0.0,0.0,0.0,0.0
404.0,0x1fe1cb0ecbc5bf8e3ca770babf4404e0f28da2e08dc17d71fffe6b9a627ee6de,The Opimist ,PROJECT,The unique media about OP Superchain ,https://optimismbysublidefi.substack.com/,0x03143EE031AA7bD7b6846750d066A27f18D39edd,0x6b492bbbe311f3c1e15e3d4ccc00cc2a412089ff,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,19213.0,3750.0
405.0,0xe6ebcb24497bf6894cbff1547be6c433a210ff34d9b8c863f7e2f9f727a5ed9d,DexKit,PROJECT,"DexKit, a blockchain startup, streamlines Web3 DApp creation via DexAppBuilder.",https://dexkit.com,0x5265Bde27F57E738bE6c1F6AB3544e82cdc92a8f,0x5265Bde27F57E738bE6c1F6AB3544e82cdc92a8f,['DEVELOPER_ECOSYSTEM'],0.0,0.0,0.0,0.0,2436.0,0.0
406.0,0xc7f3dfa39edf399c56c96c2c192f50e54e71faefd01a07a8b3d9e6d9471ed09c,Alloy,PROJECT,Set of high-performance libraries for interacting with Ethereum and EVM chains.,https://github.com/alloy-rs/,0x678bDe72881AC85ad22FF536F06673CBF97691F8,0x678bDe72881AC85ad22FF536F06673CBF97691F8,['DEVELOPER_ECOSYSTEM'],,,,,,
407.0,0x77bc669a940c76bd014eb7649f3970ec2fb8479de6167016a92bff163df6ac86,Gajesh Naik,INDIVIDUAL,15 yo software engineer and open source contributor,https://2007.io,0xe2f6659e0209C3f79132AbDEB95abEBa0f1f672F,0xe2f6659e0209C3f79132AbDEB95abEBa0f1f672F,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
408.0,0xdc7101e51a122ec96eaf07c4191f5cc0a096ef50cbbdfdf5936464369991afb2,Hypercerts Foundation,PROJECT,The web3 standard for impact certificates,https://www.hypercerts.org,0xB6091aAb544eF253c23a37295953AaFc9D836681,0x560adA72a80b4707e493cA8c3B7B7528930E7Be5,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
409.0,0x0240b8b7a7f5ea55e524af0552a37d087c05af579484b2e88d8a96e382b96976,webOfTrust,INDIVIDUAL,Active contributor to the Optimism Collective under the forum handle OPUser,https://gov.optimism.io/u/opuser/summary,0x1de2A056508E0D0dd88A88f1f5cdf9cfa510795c,0x6054138e26c73468089Fe02F5fAe34316b4F6FB2,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",7174.0,0.0,0.0,0.0,0.0,0.0
410.0,0x2fc9b012b38a2d63e2ad9751960acd53bf541fef2053510d49da848375813e87,Vaults.fyi,PROJECT,"Discover & verify yields across Ethereum, Optimism, Base, and other L2s",https://www.vaults.fyi/,0xbb6CDB42C917De3b1FdDE316481B1241ED46b3a3,0x4891a0Dbf8FcCa60cc22aa1a69df086090FBCf8F,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
411.0,0x191984aae9639decffa28ae92a2c2522e23e0bff534bf3d6b19a0eeaec12217d,Ivan Molto,INDIVIDUAL,Fullstack engineer and data analyst. Maxi on Web3 and Public Goods.,https://www.ivanmolto.com,0x7904667C340601AaB73939372C016dC5102732A2,0x7904667C340601AaB73939372C016dC5102732A2,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,1131.0,0.0,0.0,0.0,0.0
412.0,0xcd17447eb2b8a5332630662c3bcf6a4da4ad8213c643621536d40655340c7f84,VMEX Finance,PROJECT,"Borrow against staked LP, hedge risk, and earn yield on your yield",https://vmex.finance/,0x3f42b02e699388c668b5B5d6E694C6623Ef82B4d,0x6BfCF01CcdbA163c2A01F4DD99508790aBc20509,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
413.0,0x64c29212540213b6f6e552332edc7fc08bd51680e3a748386b4b4ef0323f62db,Sphinx (formerly ChugSplash),PROJECT,DevOps platform for smart contract deployments,https://www.sphinx.dev,0x1A3DAA6F487A480c1aD312b90FD0244871940b66,0x41F01050a26d45F1621AF2C84527813306C729CB,['DEVELOPER_ECOSYSTEM'],0.0,0.0,0.0,0.0,27967.65,0.0
414.0,0x074bd7082cde0d054a4d0402d63e6da0c02630dd39f552ec72c83d9614ec2a03,OP Security Council Rehearsal Beta Testers,PROJECT,Group of beta testers with diverse levels of expertise and backgrounds,https://gov.optimism.io/tag/security-council,0xD52FCd0F86bAb7bFA70F0A33f9c90D3afE87d675,0xD52FCd0F86bAb7bFA70F0A33f9c90D3afE87d675,['OP_STACK'],0.0,0.0,0.0,0.0,0.0,0.0
415.0,0x17e2c8ce0820b7ff172084cd69c6c2b4cdbd65e20e8af8a8f2c96b8401fb22c7,revm,PROJECT,Rust Ethereum Virtual Machine,https://github.com/bluealloy/revm,0x98ea1E15E93fF392755Fd79E739c3ED60808B56B,0x98ea1E15E93fF392755Fd79E739c3ED60808B56B,"['DEVELOPER_ECOSYSTEM', 'OP_STACK']",,,,,,
416.0,0xf52b29dee6155d61885345fc646a2e4de3258a9a51ff96f056ce2dcae02ae530,Bio.xyz,PROJECT,Director of Product at Molecule,https://bio.xyz,0xdF5D63B80D939Dedeb9C84B45B1D14A17c97802D,0xf61C1406f748185B5b39C54b3e93b2d60a81FF28,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
417.0,0x643b377b91001dfe0b6badb91cfb0b79ef97510ccf731cbeb29166cb2d55415a,Karma,PROJECT,Karma is a suite of contributor reputation tools helping DAOs improve governance,https://www.karmahq.xyz,0x7916Dba3A610B020d77c0CCFd4Bd717ee400A5f2,0xC98786D5A7a03C1e74AffCb97fF7eF8a710DA09B,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",105000.0,0.0,0.0,0.0,0.0,0.0
418.0,0x47ac6700012c2e9bba07fbb9cf739eda25880791096d64796a328a16842dfec9,Ether.actor,PROJECT,Ether.actor is a HTTP debugging toolkit for EVM-based chains.,https://ether.actor/,0xa2Fe4742A62aCf666DdbF055ad0A04E19ecC1B2B,0xbf52f76E016C87cBC321E1688C762F53B4d2Ae0b,['DEVELOPER_ECOSYSTEM'],0.0,400.0,0.0,0.0,0.0,0.0
419.0,0xbfff1e92ab7d10ccc59fc3f26df800c8c3c632e4ebe3c8f416aa2871569b18b7,donnoh.eth,INDIVIDUAL,Blockchain researcher focused on security and scalability.,https://lucadonnoh.github.io/,0x33D66941465ac776C38096cb1bc496C673aE7390,0x33D66941465ac776C38096cb1bc496C673aE7390,['OP_STACK'],0.0,0.0,0.0,0.0,10100.0,0.0
420.0,0xa9c293993eca8f9b128c0a5d1eb821b5680b8fa736cd8bec4d8058ee3707821b,ODTU Blockchain,PROJECT,We're a student run blockchain club at the top technical university in Turkey.,https://twitter.com/odtublockchain,0x07fA3338a53CFAA1911A255F0c3054E800873e77,0x07fa3338a53cfaa1911a255f0c3054e800873e77,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
421.0,0x9f02d0fb07627df18ee7c9aced74e8f9bfb6ed4801619de380b0cde3e5a7941c,Support NERDs,PROJECT,Support NERDs provide moderation and onboarding services to the Optimism Discord,https://community.optimism.io/docs/contribute/contribution-path/NERD-req/,0xF7159DEAc43C0efe1Dd50b10eFfA6299e694918D,0xF7159DEAc43C0efe1Dd50b10eFfA6299e694918D,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,93.68395,0.0
422.0,0xf307abb7638c184e3836beb422abf8cd36b7fd2bbb4fbd0fdeadf7ab7047a8c8,rotki,PROJECT,"The local-first, opensource asset tracking and management tool for crypto/tradfi",https://rotki.com/,0x9531C059098e3d194fF87FebB587aB07B30B1306,0x9531C059098e3d194fF87FebB587aB07B30B1306,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",190770.0,818.0,0.0,22005.0,145200.0,0.0
423.0,0x52ea28bade0488f325a3428887f4cf1395e00a146ebb70bc77fd575193f7bdfe,KryptoSpace,PROJECT,"Czech podcast about crypto, Ethereum and Layer2s focused on education", https://www.kryptospace.cz,0x6F74d9151532F6faf740Cb1e5092e0D20e34c332,0x6F74d9151532F6faf740Cb1e5092e0D20e34c332,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,1500.0,0.0,0.0,0.0,4000.0
424.0,0xeef1e2aa3447f6231738c67c99227d02f33b87d853ea16fa21a137ed73bcd100,Donate3,PROJECT,Donate3 is a simple and convenient multi-chain multi-currency donation tool.,https://www.donate3.xyz/,0xb15115A15d5992A756D003AE74C0b832918fAb75,0xb15115A15d5992A756D003AE74C0b832918fAb75,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,10000.0,0.0
425.0,0x1aec42dbae707e65b8df0cb3694858b9becf180a60dba20975e5a3e710c3dbef,BitcoinAddict Thailand ,PROJECT,Thailand's Largest cryptocurrency media and community,https://bitcoinaddict.org/,0xCf2DA4D6e7C5B51D1affeCba0a43F583d928dE0c,0xCf2DA4D6e7C5B51D1affeCba0a43F583d928dE0c,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
426.0,0x67fb1aa6cf2fb9f3c2c63d9fed2b335c5e2f16241d3bb8b3070809bec87a42c4,Optimism Türkiye,PROJECT,A collective of individuals that generating Turkish content about Optimism.,https://twitter.com/Optimism_TR,0x47a71c373e3F407f668509c2A6BD46911162bF56,0x6f20aAfa661B45fd567FDDE94A5b7a1e807Ce2eE,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
427.0,0x354f3199bd976ba1839b8d893b7fd0234e2c6f29ccbc38e66fefbadeb060642f,Golden Boys (GOLD),PROJECT,Golden Boys is a DeFi community of builders creating new products on Base.,https://humpysgold.eth.limo,0x82Fe5244335D3D91BF2241199A116AAF97102D3B,0x82Fe5244335D3D91BF2241199A116AAF97102D3B,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,41660.0,0.0,0.0,0.0,0.0
428.0,0x93d140bdf129de19dce4df8922b9b599aabde4632a89e646a84669b470ee5a8a,EthernautDAO,PROJECT,We migrate senior web2 devs to web3 with free trailored mentorsips,https://mint.ethernautdao.io/#about,0x1AA5A532FC4fEF0F79ad95338694cbF54327ebA4,0x2431BFA47bB3d494Bd720FaC71960F27a54b6FE7,"['DEVELOPER_ECOSYSTEM', 'OP_STACK']",0.0,20000.0,0.0,14000.0,63437.9,0.0
429.0,0x617e15a1edc68034cac85db6f0a4d3bb55418761ab7ba4fe26423c3806ff20e6,Umbra,PROJECT,Umbra is a stealth address privacy protocol for EVM networks.,https://app.umbra.cash,0x57EA12A3A8E441f5FE7B1F3Af1121097b7d3B6A8,0x57EA12A3A8E441f5FE7B1F3Af1121097b7d3B6A8,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,328000.0,0.0,0.0,34177.99,0.0
430.0,0x03b5b6ffac48925d3a94db18da9e93520c5faab92154362aaab8cb37b0eae8f2,Optimism Grants Council Season 4,PROJECT,Our mandate is to make the grants process smoother for everyone involved!,https://app.charmverse.io/op-grants/page-701220845245208,0x75536CF4f01c2bFa528F5c74DdC1232Db3aF3Ee5,0x75536CF4f01c2bFa528F5c74DdC1232Db3aF3Ee5,['COLLECTIVE_GOVERNANCE'],280250.0,280250.0,0.0,0.0,0.0,0.0
431.0,0x4f382f942845103eace9ad3e46a817e5e95a1676974c58358c7c84d540fdd951,RabbitHole,PROJECT,A protocol to target users & deploy onchain earning opportunities,https://rabbithole.gg,0x8F5415415d9200cCd8523F3Ee88F96F476141CC3,0xbD72a3Cd66B3e40E5151B153164905FD65b55145,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION']",248500.0,0.0,0.0,0.0,0.0,138613.0
432.0,0xaa3b9caf85727a484ac82d25594adc78d68fef1291de82be680bf00436164741,Randomness Ceremony,PROJECT,Helping Latin American artists launch their NFTs with fun on-chain raffles 🎰,https://randomnes-ceremony-zkbabe.vercel.app/,0xFe568475CFc25563B5A5E9769f56b61dF85e7Dec,0xFe568475CFc25563B5A5E9769f56b61dF85e7Dec,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
433.0,0x36052f8bd5466f6f9569ced3f7b8755d67fd20b6eb320c6302821b13dccb6377,Tokepad,PROJECT,"The easiest to create a functional, tradable token. Jump start your community!",https://tokepad.xyz/,0xfFc71834456B93F386B85845ce88bB5Dd494a3dB,0xfFc71834456B93F386B85845ce88bB5Dd494a3dB,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
434.0,0xb8741b55dc416bd673cfb40a1ae2f19e10e1ddc2acc809c27016a5a4c17484fa,IC3,PROJECT,IC3 is a multidisciplinary academic blockchain research initiative,https://www.initc3.org/,0xBF430a49C4d85AeeD3908619D5387A1fbF8E74A9,0xe89bc14DD5C83f1bd7Bd978aF035d74Fc300ca09,"['COLLECTIVE_GOVERNANCE', 'OP_STACK']",0.0,0.0,0.0,0.0,45300.0,0.0
435.0,0xe1afef77d8778b1ca62e10a5157d7536abfd82ab17ef71319a8766f8b24eb1bf,Geo Web,PROJECT,Building *augmented shared reality* with public goods infrastructure & flywheels,https://geoweb.network/,0xDE798cD9C53F4806B9Cc7dD27aDf7c641540167c,0xE9222B92790cB72ec31A96Df3eeDf3fE8Da5EB10,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",22000.0,150000.0,0.0,0.0,0.0,0.0
436.0,0x9ff4d4ff2ba7e77917b04ec98c645535a0ff29f0584a67c92201e34757d57b2e,Hummingbot,PROJECT,High freequency trading application,https://hummingbot.org,0x08940dc9B5a19FAb9319b77C61DDA7B8067E6843,0x08940dc9B5a19FAb9319b77C61DDA7B8067E6843,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
437.0,0x9c62c8c4e6a4f3612d4dde56bdff7115f8934983284a250c50b7519913197f40,Layer3,PROJECT,"Layer3 makes learning and exploring crypto fun, engaging, and rewarding.",https://layer3.xyz/,0xE084ce2385eb56C42b65dA5d5B1205c3d4aD5d58,0x592e6de797151AB717B2c3dDef1284ba0C525C99,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,0.0,5000.0
438.0,0x1b434e0cbcc1f7f55673f468fb0f179a553502407ef975f8bf431996b4afcaae,Opti.domains | Connecting Web2&3 with ENS + Attestation,PROJECT,ENS-based domain with social profile attestation connecting Web2 and Web3,https://opti.domains,0x8b6c27ec466923fad66Ada94c78AA320eA876969,0x8b6c27ec466923fad66Ada94c78AA320eA876969,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",50000.0,1000.0,0.0,0.0,0.0,600.0
439.0,0x2a1d784639add63bb313c3836b5dc1421d0a775d4cf7459c97bfbee95f39e26f,Protocol Guild,PROJECT,A collective of Ethereum's active core protocol contributors,https://protocol-guild.readthedocs.io,0xE5bC420a8845542C2A46E76233418dEA8eEb9d0F,0x728D29E9E06cE5d846242692dF05467076c19849,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,12000000.0,0.0,0.0,2557301.0,0.0
440.0,0x9af42af0df7a417b399a5e83c3744391b0c8d0e433392f02fa819f48420ff80d,Bankless Publishing,PROJECT,"Bankless Publishing is driving adoption, education, & awareness of web3.",https://banklesspublishing.com/,0x3df13B9bd79158f0cccDDd0833cF774178e3d2e9,0x979bd67c723Cc3539B5AF63F2a590C0162C21e2f,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,0.0,0.0,10026.8,0.0
