,Project Name,Grants Season or Mission,Status,Initial delivery date,OP Delivered,OP Total Amount,Intent,Link,Other metadata,html,oso_slug
1314,WakeUp Labs - Optimism as Venture Studio,Grants Season 6,Sent to locked Multisig,,,30000.0,Intent 3A,https://app.charmverse.io/op-grants/wakeup-labs-optimism-as-venture-studio-34098281283738996,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0xAABA37Fb284667647D315B9D45C1830598B24081""}",charmverse-proposal-wakeup-labs-optimism-as-venture-studio-34098281283738996.html,wakeuplabs
1315,Pyth Network: Infrastructure Subsidies,Grants Season 6,Sent,2024-12-01 00:00:00,70000.0,70000.0,Intent 3A,https://app.charmverse.io/op-grants/pyth-network-infrastructure-subsidies-07445213474602608,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x6c7D7714F536Cbdb0b3B0FDDea2747d5C4B2668E""}",charmverse-proposal-pyth-network-infrastructure-subsidies-07445213474602608.html,pyth-network
1316,Ionic Superchain Borrow/Lend Aggregator,Grants Season 6,Sent to locked Multisig,,,27000.0,Intent 3A,https://app.charmverse.io/op-grants/ionic-superchain-borrow-lend-aggregator-9112616629480161,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0xfF0375667570d0e6572360e9DFbe8F2a6D85ae87""}",charmverse-proposal-ionic-superchain-borrow-lend-aggregator-9112616629480161.html,ionicprotocol
1317,Ionic Superchain Borrow/Lend Aggregator,Grants Season 6,Sent,2024-12-01 00:00:00,12000.0,3000.0,Intent 3A,https://app.charmverse.io/op-grants/ionic-superchain-borrow-lend-aggregator-9112616629480161,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0xfF0375667570d0e6572360e9DFbe8F2a6D85ae87""}",charmverse-proposal-ionic-superchain-borrow-lend-aggregator-9112616629480161.html,ionicprotocol
1318,WakeUp Labs Interop - Crosschain Alert Monitoring Tool,Grants Season 6,Sent to locked Multisig,,,30000.0,Intent 3A,https://app.charmverse.io/op-grants/wakeup-labs-interop-crosschain-alert-monitoring-tool-6955527019819066,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0xAABA37Fb284667647D315B9D45C1830598B24081""}",charmverse-proposal-wakeup-labs-interop-crosschain-alert-monitoring-tool-6955527019819066.html,wakeuplabs
1319,Anthias Labs OP Interop Tooling Application,Grants Season 6,Sent to locked Multisig,,,30000.0,Intent 3A,https://app.charmverse.io/op-grants/anthias-labs-op-interop-tooling-application-33345030736136083,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0x7575F04A46B6D76142723E765f7546c354773406""}",charmverse-proposal-anthias-labs-op-interop-tooling-application-33345030736136083.html,unknown
1320,Pyth Network: Decentralized Solvers (Pyth Express Relay),Grants Season 6,Sent,2024-12-01 00:00:00,28000.0,70000.0,Intent 3A,https://app.charmverse.io/op-grants/pyth-network-decentralized-solvers-pyth-express-relay-7897124393686845,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x6c7D7714F536Cbdb0b3B0FDDea2747d5C4B2668E""}",charmverse-proposal-pyth-network-decentralized-solvers-pyth-express-relay-7897124393686845.html,pyth-network
1321,TLX - Leveraged Tokens Protocol,Grants Season 6,Sent,2024-12-01 00:00:00,30000.0,100000.0,Intent 3A,https://app.charmverse.io/op-grants/tlx-leveraged-tokens-protocol-15830889177856755,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x1BcBB33Ff4272c4fE3A00EAa7958953037A3a471""}",charmverse-proposal-tlx-leveraged-tokens-protocol-15830889177856755.html,
1322,Kroma Intent 3B Grants Application,Grants Season 6,Sent,2024-12-01 00:00:00,500000.0,500000.0,Intent 3B,https://app.charmverse.io/op-grants/kroma-intent-3b-grants-application-8724628572058577,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x9d89Bca142498FE047bD3E169De8eD028AFaB07F""}",charmverse-proposal-kroma-intent-3b-grants-application-8724628572058577.html,kroma-network
1323,Derive (Formerly Lyra) Chain - Intent 3B Take 2,Grants Season 6,Sent,2024-12-01 00:00:00,300000.0,300000.0,Intent 3B,https://app.charmverse.io/op-grants/derive-formerly-lyra-chain-intent-3b-take-2-5364123983364093,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0xd4c00fe7657791c2a43025de483f05e49a5f76a6""}",charmverse-proposal-derive-formerly-lyra-chain-intent-3b-take-2-5364123983364093.html,derivexyz
1324,Derive (Formerly Lyra) Chain - Intent 3B Take 2,Grants Season 6,Sent,2024-12-01 00:00:00,700000.0,700000.0,Intent 3B,https://app.charmverse.io/op-grants/derive-formerly-lyra-chain-intent-3b-take-2-5364123983364093,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0xd4c00fe7657791c2a43025de483f05e49a5f76a6""}",charmverse-proposal-derive-formerly-lyra-chain-intent-3b-take-2-5364123983364093.html,derivexyz
1325,Polynomial Chain,Grants Season 6,Sent,2024-12-01 00:00:00,50000.0,50000.0,Intent 3B,https://app.charmverse.io/op-grants/polynomial-chain-1678962772944228,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0xd6E27844a260998fA5ccD9908B63488eb73198F8""}",charmverse-proposal-polynomial-chain-1678962772944228.html,polynomial-protocol
1326,Polynomial Chain,Grants Season 6,Sent,2024-12-01 00:00:00,400000.0,400000.0,Intent 3B,https://app.charmverse.io/op-grants/polynomial-chain-1678962772944228,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0xd6E27844a260998fA5ccD9908B63488eb73198F8""}",charmverse-proposal-polynomial-chain-1678962772944228.html,polynomial-protocol
1328,Autonomint Security Grant Application,Grants Season 6,Sent,2024-12-01 00:00:00,39022.0,39022.0,Intent 3A,https://app.charmverse.io/op-grants/autonomint-security-grant-application-2908153924414494,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x5A973117Dd273676bf4D14313b80562DC8973ba9""}",charmverse-proposal-autonomint-security-grant-application-2908153924414494.html,autonomint-security-grant-application
1330,Majora Security Grant Application,Grants Season 6,Sent to locked Multisig,,,12000.0,Intent 3A,,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0x5A973117Dd273676bf4D14313b80562DC8973ba9""}",,
1331,Majora Security Grant Application,Grants Season 6,Sent,2024-12-01 00:00:00,25000.0,25000.0,Intent 3A,,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x5A973117Dd273676bf4D14313b80562DC8973ba9""}",,
1332,PWN audit subsidy,Grants Season 6,Sent to locked Multisig,2025-01-01 00:00:00,,48000.0,Intent 3A,https://app.charmverse.io/op-grants/pwn-audit-subsidy-06008494454133717,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0x4c7519b96A0cF82892Bc73404Bcf132590e27F25""}",charmverse-proposal-pwn-audit-subsidy-06008494454133717.html,pwndao
1333,Extra Finance Security Grant Application,Grants Season 6,Sent to locked Multisig,,,4800.0,Intent 3A,https://app.charmverse.io/op-grants/extra-finance-security-grant-application-7028250039355781,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0x5A973117Dd273676bf4D14313b80562DC8973ba9""}",charmverse-proposal-extra-finance-security-grant-application-7028250039355781.html,extra-finance
1334,Extra Finance Security Grant Application,Grants Season 6,Sent,2024-12-01 00:00:00,28850.0,28850.0,Intent 3A,https://app.charmverse.io/op-grants/extra-finance-security-grant-application-7028250039355781,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x5A973117Dd273676bf4D14313b80562DC8973ba9""}",charmverse-proposal-extra-finance-security-grant-application-7028250039355781.html,extra-finance
1338,Resolv Labs Security Grant Application,Grants Season 6,Sent to locked Multisig,,,13500.0,Intent 3A,https://app.charmverse.io/op-grants/resolv-labs-security-grant-application-5072691667085958,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0x5A973117Dd273676bf4D14313b80562DC8973ba9""}",charmverse-proposal-resolv-labs-security-grant-application-5072691667085958.html,sherlock-audit
1339,Resolv Labs Security Grant Application,Grants Season 6,Sent,2024-12-01 00:00:00,31500.0,31500.0,Intent 3A,https://app.charmverse.io/op-grants/resolv-labs-security-grant-application-5072691667085958,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x5A973117Dd273676bf4D14313b80562DC8973ba9""}",charmverse-proposal-resolv-labs-security-grant-application-5072691667085958.html,sherlock-audit
1346,Farcaster Social Graph – GovGraph.fyi v 1.1,Grants Season 6,Sent to locked Multisig,2024-12-01 00:00:00,,10000.0,Intent 1,https://app.charmverse.io/op-grants/farcaster-social-graph-govgraph-fyi-v-1-1-2899045466465715,"{""Cycle #"": ""Cycle 30"", ""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0xedf4dC5A1420227A2302E8E28b30cF5DC50df24C""}",charmverse-proposal-farcaster-social-graph-govgraph-fyi-v-1-1-2899045466465715.html,farcasterxyz
1347,SuperETH 1,Grants Season 6,Sent,2025-01-01 00:00:00,11600.0,29000.0,Intent 3A,https://app.charmverse.io/op-grants/supereth-1-28124202009187504,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x2E33A660742e813aD948fB9f7d682FE461E5fbf3""}",charmverse-proposal-supereth-1-28124202009187504.html,unknown
1348,Prediction Market Aggregator,Grants Season 6,Sent to locked Multisig,2024-12-01 00:00:00,,2500.0,Intent 3A,https://app.charmverse.io/op-grants/prediction-market-aggregator-704481091306439,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0x10F2c06495a3936FCa066cffc4cE99C328162597""}",charmverse-proposal-prediction-market-aggregator-704481091306439.html,unknown
1349,Microgrant: Pin Save,Grants Season 6,Sent to locked Multisig,,,2000.0,Intent 3A,https://app.charmverse.io/op-grants/microgrant-pin-save-07379895695658623,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0xeC5874E2b676b5DC84c97C7470CfD231Fd025433""}",charmverse-proposal-microgrant-pin-save-07379895695658623.html,dspytdao
1350,Microgrant: Pin Save,Grants Season 6,Sent,2024-12-01 00:00:00,500.0,500.0,Intent 3A,https://app.charmverse.io/op-grants/microgrant-pin-save-07379895695658623,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0xeC5874E2b676b5DC84c97C7470CfD231Fd025433""}",charmverse-proposal-microgrant-pin-save-07379895695658623.html,dspytdao
1351,Glider Microgrant,Grants Season 6,Sent,2025-01-01 00:00:00,1000.0,2500.0,Intent 3A,https://app.charmverse.io/op-grants/glider-microgrant-7991428756995129,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x08d0639a5743e6f2A70A00C491FA1E6A9dbc972c""}",charmverse-proposal-glider-microgrant-7991428756995129.html,unknown
1352,Enhancing Cross-Chain Interoperability on Optimism with Hashi’s State Sharing Network,Grants Season 6,Sent to locked Multisig,2024-12-01 00:00:00,,2500.0,Intent 3A,https://app.charmverse.io/op-grants/enhancing-cross-chain-interoperability-on-optimism-with-hashi-s-state-sharing-network-8801845091423943,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0x2e125385273F057Cb1d2ec55Af4Bd656e07b0387""}",charmverse-proposal-enhancing-cross-chain-interoperability-on-optimism-with-hashi-s-state-sharing-network-8801845091423943.html,unknown
1353,Overtime Markets,Grants Season 6,Sent,2024-12-01 00:00:00,50000.0,50000.0,Intent 3A,https://app.charmverse.io/op-grants/overtime-markets-8220215368579746,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x489863b61C625a15C74FB4C21486baCb4A3937AB""}",charmverse-proposal-overtime-markets-8220215368579746.html,
1354,Optimism Fractal Respect Game,Grants Season 6,Sent to locked Multisig,2025-01-01 00:00:00,,10000.0,Intent 3A,https://app.charmverse.io/op-grants/optimism-fractal-respect-game-043535710851137166,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""NOT REAL L2 ADDRESS; REQUESTED""}",charmverse-proposal-optimism-fractal-respect-game-043535710851137166.html,optimystics
1355,"Pollen Labs, a design-driven innovation collective & venture studio for Optimism ecosystem.",Grants Season 6,Sent to locked Multisig,2024-12-01 00:00:00,,35000.0,Intent 3A,https://app.charmverse.io/op-grants/pollen-labs-a-design-driven-innovation-collective-venture-studio-for-optimism-ecosystem-16928154928196015,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0x1258b93Cc472ebe7D97D16947Ab82a7189b4DEe2""}",charmverse-proposal-pollen-labs-a-design-driven-innovation-collective-venture-studio-for-optimism-ecosystem-16928154928196015.html,unknown
1356,Crecimiento Hackathon Dec 2024 – Powered by OP Superchain,Grants Season 6,Sent to locked Multisig,2025-01-01 00:00:00,,19208.0,Intent 3A,https://app.charmverse.io/op-grants/crecimiento-hackathon-dec-2024-powered-by-op-superchain-6911202370904028,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0xf2daab8CbCFd14baD4e466048b9fE877386180b8""}",charmverse-proposal-crecimiento-hackathon-dec-2024-powered-by-op-superchain-6911202370904028.html,ethglobal
1357,Crecimiento Hackathon Dec 2024 – Powered by OP Superchain,Grants Season 6,Sent,2025-01-01 00:00:00,20000.0,20000.0,Intent 3A,https://app.charmverse.io/op-grants/crecimiento-hackathon-dec-2024-powered-by-op-superchain-6911202370904028,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0xf2daab8CbCFd14baD4e466048b9fE877386180b8""}",charmverse-proposal-crecimiento-hackathon-dec-2024-powered-by-op-superchain-6911202370904028.html,ethglobal
1358,Nodies: Building the Backbone of Web3 Infrastructure,Grants Season 6,Sent to locked Multisig,2024-12-01 00:00:00,,70000.0,Intent 3A,https://app.charmverse.io/op-grants/nodies-building-the-backbone-of-web3-infrastructure-8266970242795912,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0x1e0736674Aa9460531290FAF2a90488195c35690""}",charmverse-proposal-nodies-building-the-backbone-of-web3-infrastructure-8266970242795912.html,unknown
1359,SuperETH 2,Grants Season 6,Sent,2025-01-01 00:00:00,40000.0,100000.0,Intent 3A,https://app.charmverse.io/op-grants/supereth-2-5358047125821959,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x2E33A660742e813aD948fB9f7d682FE461E5fbf3""}",charmverse-proposal-supereth-2-5358047125821959.html,unknown
1360,Velodrome Finance ,Grants Season 6,Sent,2024-12-01 00:00:00,150000.0,150000.0,Intent 3A,https://app.charmverse.io/op-grants/velodrome-finance-313516916146795,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x3b5a0Fc12f8fd8B26d251F28258D1d172F930f8A""}",charmverse-proposal-velodrome-finance-313516916146795.html,velodrome
1361,Toros Finance,Grants Season 6,Sent,2024-12-01 00:00:00,20000.0,50000.0,Intent 3A,https://app.charmverse.io/op-grants/toros-finance-5124708324650409,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0xDc1F5b81EeC7E6391Aeb6C8e5A2000D3A9AA8e6d""}",charmverse-proposal-toros-finance-5124708324650409.html,
1362,$XOC - Mexico's Stablecoin for Builders,Grants Season 6,Sent,2024-12-01 00:00:00,5000.0,12500.0,Intent 3A,https://app.charmverse.io/op-grants/xoc-mexico-s-stablecoin-for-builders-8702694707565519,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0xC6A1425bC0D0c3FcE5055da85032d36893f91D03""}",charmverse-proposal-xoc-mexico-s-stablecoin-for-builders-8702694707565519.html,unknown
1363,Ancient8 Chain Superchain grants application,Grants Season 6,Sent,2025-01-01 00:00:00,500000.0,500000.0,Intent 3B,https://app.charmverse.io/op-grants/ancient8-chain-superchain-grants-application-17839644102854746,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0x73547F5961dd166aba0896bb09D0c05236be2AF9""}",charmverse-proposal-ancient8-chain-superchain-grants-application-17839644102854746.html,unknown
1364,Shape,Grants Season 6,Sent,2024-12-01 00:00:00,500000.0,500000.0,Intent 3B,https://app.charmverse.io/op-grants/shape-6521959479654071,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0xDAfbEb0309A87ADdEb4308ccBE73177618471561""}",charmverse-proposal-shape-6521959479654071.html,unknown
1365,Build the Future of Bitcoin DeFi on the Superchain with BOB,Grants Season 6,Sent,2025-01-01 00:00:00,750000.0,750000.0,Intent 3B,https://app.charmverse.io/op-grants/build-the-future-of-bitcoin-defi-on-the-superchain-with-bob-01674730223691645,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0xD13cD70684a8CE3602e5865B7F7162850a5C29ed""}",charmverse-proposal-build-the-future-of-bitcoin-defi-on-the-superchain-with-bob-01674730223691645.html,unknown
1366,GFX (Oku) Audit Grant Request,Grants Season 6,Sent,2024-12-01 00:00:00,5000.0,12500.0,Intent 3A,https://app.charmverse.io/op-grants/gfx-oku-audit-grant-request-9961203699010832,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x5A973117Dd273676bf4D14313b80562DC8973ba9""}",charmverse-proposal-gfx-oku-audit-grant-request-9961203699010832.html,gfx-labs
1367,Spearbit/Cantina for JuiceBox,Grants Season 6,Sent,2024-12-01 00:00:00,26761.0,45541.0,Intent 3A,https://app.charmverse.io/op-grants/spearbit-cantina-for-juicebox-28834151166022437,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0xB6B9E9e56AB5a4AF927faa802ac93786352f3af9""}",charmverse-proposal-spearbit-cantina-for-juicebox-28834151166022437.html,spearbit-portfolio
1369,Curve Audit Grant Request (Cyfrin),Grants Season 6,Sent to locked Multisig,,,1472.0,Intent 3A,https://app.charmverse.io/op-grants/curve-audit-grant-request-cyfrin-2610652360457395,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0x16779885375D32e7327fAde91f91B5A722bB5Cf4""}",charmverse-proposal-curve-audit-grant-request-cyfrin-2610652360457395.html,cyfrin
1370,Curve Audit Grant Request (Cyfrin),Grants Season 6,Sent,,5889.0,14723.0,Intent 3A,https://app.charmverse.io/op-grants/curve-audit-grant-request-cyfrin-2610652360457395,"{""Incentive Program Launched?"": ""Growth"", ""L2 Address"": ""0x16779885375D32e7327fAde91f91B5A722bB5Cf4""}",charmverse-proposal-curve-audit-grant-request-cyfrin-2610652360457395.html,cyfrin
1371,Bebop Security Audit (Nethermind),Grants Season 6,Sent to locked Multisig,,,17150.0,Intent 3A,https://app.charmverse.io/op-grants/bebop-security-audit-nethermind-33659242973572234,"{""Incentive Program Launched?"": ""Builders"", ""L2 Address"": ""0xDD71EbF2B1ce923E3e231388a8a7cDba253485c1""}",charmverse-proposal-bebop-security-audit-nethermind-33659242973572234.html,nethermindeth
