ID,ContributionsCount,ProjectPayoutAddress,ApplicationId,ProjectId,MatchPoolPercentage,ProjectName,MatchAmountInTokenHex,MatchAmountInToken,OriginalMatchAmountInTokenHex,OriginalMatchAmountInToken,Index,ChainId,RoundKey,MatchAmountUSD,OriginalMatchAmountUSD,RoundId
1295,5,0xD280C617492b02607a72c1099082096C19548f0f,82,0x88a55d5520dd181f47f4e4cdd2c1d6100cfb6a52e38f3b8ff4d3d4af41909fda,2.9E-4,Women Biz Education Program,0x032762c552e473e5c3,58178279896136279491,0x01e347adcfaba7273c,34823993751115343676,148,1,157,58.15120287843784,34.80778615788962,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1296,4,0xb423A138fD171c28d90A5883A01ec92fF3D63609,101,0x7d33e1df4ed9c9c4eb2bcebd9d26486ba58824b9e98687e4ed7cd2da61fd4c38,4.7E-5,EmprendeDAO,0x83583924fb822b47,9464377447920315207,0x01e066395ce1165730,34616418656906008368,149,1,157,9.459972588991526,34.60030767214842,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1297,3,0x36C4f0d9FD9ED768491EC2c492634218BC3e5A72,175,0x4fbb1dcfc0ff92e781f9e916610d80880900d4381be9bd76d6e9c72b622a11b6,3.77E-4,EIPs Fun,0x041709ee5d20b626b5,75447096316249122485,0x01dbf1b7206721c6db,34295393987200141019,150,1,157,75.41198214020442,34.27943241199331,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1298,5,0xe25D4ddf0BF2777269900115087597f28017c897,1,0x3895a6c6570596e76eb4d8a17cada7937b5f7f948041c4092a69b2145680d77c,3.68E-4,Cryptocurrency Jobs,0x03fd7353ef6bf63aa5,73603265422819736229,0x01d0500f1f91fb970c,33457258260003002124,151,1,157,73.56900939249236,33.44168676535475,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1299,4,0x92ED8F6A9211F9eb0F16c83A052E75099B7bf4A5,32,0xf99a0230f3df6f6386f74b3ff9e1efcc3d107853bcbf345429f40ceb3c72d112,3.41E-4,Web3TalentFair,0x03b3674e37414e4123,68267619475744768291,0x01aea75e6f555e7800,31031875589686327296,152,1,157,68.23584673265104,31.01743290341135,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1300,6,0x9390fA8656A161442928b442300358D82bEC28b0,68,0xc401c980df990c4153febcf89b1b78428be1e1f5020d1c72d21b9c818f5ab2a5,1.16E-4,DeFinomics Labs,0x0142881817007aa7a0,23240852364116797344,0x01959a3603e040a967,29226732122049390951,153,1,157,23.23003573337568,29.21312957580105,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1301,4,0xaB54CC2cE408E6b7aD42629fc34567Be859e9447,102,0x4c385386628aa5891ccae572a0e6165938ce89bbe5eb8da54ebeac776596a66b,1.21E-4,0xEdu - The first decentralized K-12 curriculum and school,0x0151c4e15c31081db7,24338826072292859319,0x0191cb523ca5e82cbb,28952325049916337339,154,1,157,24.32749842861733,28.93885021671077,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1302,3,0x8134A8807E060DA56Aa7c60418618F9B3395AbB9,266,0x14759276212130c07f7d5a2a35276b4b7c4e545999326f9c0fd0509db06de1a9,1.32E-4,Auradogs,0x017073dd9c03d724bc,26549807890428273852,0x017b8a74c6aec75e6b,27348800083845406315,155,1,157,26.53745122365465,27.33607155448319,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1303,3,0x2242f42F5AC525d967DfA9f21098160870Edd978,186,0xac90e5fbf11137a9c42b719f100e44d559728fe728e8d3d981b665d6d11810ab,5.4E-5,Techstation,0x98a191ad2a369808,10998231937939052552,0x0156daba6c7980e722,24705263680952002338,156,1,157,10.99311320081986,24.69376549188337,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1304,3,0xd802b7225C6A74bA48FCA8EF519A81605627ac8D,112,0x943f5bac2f0c41ffe422db90ec4479721250e24464dc5f9043706128ab5506ac,2.7E-4,Let's demystify crypto and web3 in Africa,0x02efa59ff5cf55df0d,54161872371735453453,0x0155ab962fb55850a1,24619936919601041569,157,1,157,54.13666464851971,24.60847844284826,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1305,3,0xabeEb05bA4764F45e5c0e8Acb02059d7164aD35d,92,0x1b59f3c49616c2082fc21a8464d7e7648f2fc42c22ff53bdd78a353a99acff10,4.5E-5,Culture Blocks,0x7f124a25dbc22e68,9156462518858821224,0x014e0842f999277428,24069561848265405480,158,1,157,9.152200968016809,24.05835952407633,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1307,4,0xc2e1C4749507C7918b6f2301251da4E21725e933,19,0x59f12de057daae9bbf83ea50b9b70a923ea725cbe164224617436a6348a9d787,0.0,Burning Sissy Valley,0x00,0,0x013cd41e3cb2d6a51d,22829905657095169309,160,1,157,0.0,22.81928028692894,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1308,5,0xf163D77B8EfC151757fEcBa3D463f3BAc7a4D808,94,0x2c245707d20c3eadc018b50d93030bf148c42c7199a7334bc8edca79f54f2927,1.58E-4,Today in DeFi,0x01b7854ac8e1b1a673,31670802181193311859,0x013c408c332cd0be60,22788368265917808224,161,1,157,31.65606212918911,22.77776222785762,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1309,3,0x9b55D80Af9dd8D23C372915Ad55c010799010b4d,126,0xe8249a10575570ac6d76202cff5c1e127d72359ad7235bb61039c125402263aa,2.32E-4,Bonding Curves Research Group,0x028690a506239eb738,46589919590933772088,0x0125e76b5c36f1c721,21178013816536024865,162,1,157,46.56823596468039,21.16815726086006,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1310,4,0xb6F5414bAb8d5ad8F33E37591C02f7284E974FcB,248,0xc7a4ff16ed3038fe58d3c86e540e0a36d864ddce2a32fa24966f5be7d47e4c6f,1.07E-4,Filosofía Código,0x012b7385b501d97d95,21577737252128783765,0x011b2ce556293a7e5e,20404936169930522206,163,1,157,21.5676946593517,20.39543941583612,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1311,2,0xd6A6b5Bac1e2eAc575b1B1bc066D9d6e384D7E50,28,0x5f6ad2b0947502a91d2c963b3ca25b74bb7c1536968213fe12e30115481d10ae,0.0,Dot.alert(),0x00,0,0x011564b6c3b3ffd456,19988301997831869526,164,1,157,0.0,19.97899915134134,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1312,3,0x308Fd8FB79379dEAD5A360FFb6Dd2D1AFf9F5EE4,31,0x17fe3f9a7ba901b555c11c77ca51455340930037d1af7d3e1388a693780d9248,7.8E-5,Njombe Innovation Academy,0xd9d515ddc81c3228,15696476118558978600,0x010f5be5faa86191e9,19553475071888691689,165,1,157,15.6891707502596,19.54437460017429,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1313,3,0x7E12a179a307556E81CD6c0dE6c04DFE1207635c,254,0x1089822e2533ab6d01b635a2e73fe6525e5022264a18775c5d8402e4d42d27cb,2.13E-4,NFTs Arte L:atino (NALA),0x025069f3eafce462c0,42687918733598679744,0x010d49f6e556845a2c,19404311934361950764,166,1,157,42.66805115530103,19.39528088534141,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1314,4,0xb4c79172AdDBC4F41EB3291Cc6f949e594cE8298,117,0xcf6fd0b481b3cfbb6358b49b5b3ef0b612b76bfadd5fb7281c30adc28f0e34e9,1.38E-4,Blacks on Blockchain,0x01809b1fcb7d01bdea,27713779690790567402,0x0104212f9ebbaba1f1,18744315482892640753,167,1,157,27.70088129461045,18.73559160582062,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1315,4,0xcDE3153246280c52e932E80fEf5481E5702633E1,277,0x433e4eefd1490ed32ab0fe51829f601df9ca6a80ee24699113754361c7fd1bcc,1.18E-4,The DAOist and DAOCON in Paris,0x0149deb6e4d3b52978,23769636977228720504,0xff69e993dcac2d68,18404498173497978216,168,1,157,23.7585742424372,18.39593245234458,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1316,4,0xd060CA327ac89289b4611266a8d9846Fa9d468F4,18,0x5abb117f369f4eded4d4f5784e6b1c58f3a54c78635dc43b0a230539d5a20732,2.02E-4,"Book - Women of DeSci, ReFi, ReSci & DeFi",0x023142149e26d9c716,40442910273229670166,0xff206f50c0075abb,18383816071536138939,169,1,157,40.42408755452435,18.37525997613383,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1318,3,0xde245d3210fc712726c57e1f512bd957852085ea,38,0xbfc4cf1ba11caeeebd42609d4d8b2c2d2eaeaec5cce9bc066b1dabcb4efb902c,1.9E-5,Factland DAO: Bet on Factual Disputes and Convene Random Sample Juries to Issue Verdicts and Rewards,0x35c0c0c811a04d40,3873307645060336960,0xb9503893bd1ac472,13353235102337516658,171,1,157,3.871504951342956,13.34702031249081,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1319,2,0xE409E83cB86214138d07aEE2449D6535ff85469e,229,0xa9bd537322b14585e26dd9f93951068abc28c2d8b55a401898b346feb92788aa,1.27E-4,Web3DC,0x01616f228fa80d9c51,25467612418198576209,0xa0a863c67b9f8082,11576612546284585090,172,1,157,25.45575942093885,11.57122462241741,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1320,5,0x1E91264736008082BF63B6C20d36a93A329083D8,55,0xf0b7741a5d75e8aa68a7889de96cddbc0777f4d209fee5fb5d844b92d4dca8e4,4.0E-5,IberoAm: promoting and supporting iberoamerican impact projects,0x6fd16d012d212fe9,8057341060162072553,0x9d7eafd1c3a2e7e6,11348701426485487590,173,1,157,8.053591056434257,11.34341957576856,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1321,4,0x5e8e43d735f5854D5a2fDAa518B7B5E9Fd8dd50f,100,0x89e4adf91b08be431df1e0314211a281d1d43b5c8d77da9456962bd437eea7ce,5.4E-5,RemittDAO,0x96dd0520dba56987,10870850714224388487,0x9cee7e15bfce99ed,11308114346251295213,174,1,157,10.86579126217954,11.30285138535187,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1322,4,0x2c3b2B2325610a6814f2f822D0bF4DAB8CF16e16,49,0x56062208807f7ef5615024d187c4302b0261a5687bba2e4615ec9428f6cea11b,1.4E-5,Decentralized Library,0x281538cf261340d3,2888277198376222931,0x9ba3d0a5c35a058d,11215036907448305037,175,1,157,2.886932952156533,11.20981726614276,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1323,3,0x3a94e60a1a9d7A53765Ceb7dc73880BDB48eE4d0,255,0x1254b84dbd3f7f54afe0de6d96acc7d9b3be2f5570b2b30ea377714bcf93068f,5.4E-5,Encriptados,0x97a0dba378f8053d,10925974191156495677,0x9b34b3941af55411,11183761223356601361,176,1,157,10.92088908384368,11.17855613820935,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1324,3,0x9ee59B0f7687eD2b91BB0452D8d8759D576Bc0D4,165,0xe527fb03fb422d8b99471c9c65240263f7fbff715e83110322834ef3f5f84f27,4.9E-5,Mental Wealth Academy,0x8a964099c5a0f3e5,9986240252930487269,0x96b3963f13541a1a,10859188324171782682,177,1,157,9.981592511461468,10.8541342999729,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1325,2,0x87d810397d22Fb99213f008Da9CC9ED54366fBD2,221,0x1f8a42f24e100b5d2d51fcabfb8b7890554ac3a8beac7820fe999ed0c321396b,1.05E-4,mevboost.pics,0x012557d9a1871b43cb,21137602663866385355,0x8557bb1348db2129,9608354021519335721,178,1,157,21.12776491612868,9.603882153798978,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1326,3,0x7e54c31020Fd3399E649e6497e47B99e0CBA1925,76,0xd8e9324e69cf174198bad71644116ac21c52c0419237ad887d2c861a99b46f3d,1.03E-4,RightfulShare: Putting digital currency in the hands of South Africans to access their rightful share of the digital economy.,0x011f68e8bf9990aed9,20710058796076019417,0x82a54717caec1353,9414008763602178899,179,1,157,20.70042003347324,9.409627346991712,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1327,3,0xec2c352c3bb8de8b85b2d361698532faa3d00edb,281,0x62296d0f773551f2d494e6dea36471372c3c7a865787de880df262f993be1d6d,3.4E-5,W3TALK Podcast en español - Tu conexion  a Web3,0x6039ba61e398cad2,6933778030906624722,0x7f005a0d67f95f3f,9151413456442318655,180,1,157,6.930550949755462,9.147154255507395,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1328,3,0x732200a52582271D6b69Dad2AE1a3833358C292e,167,0xe05fb9caf0f0b1cd875d72fd52919e3a49e9a36f9f1c75cf08b5a2cb4553054c,4.4E-5,Solidity School -  to help Spanish-speaking,0x7c732980a49d4915,8967556915519113493,0x742c72aa53f1a76b,8371191883253262187,181,1,157,8.96338328409263,8.367295808787249,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1329,2,0x4a7D419E85B8b51D8beb094dde4157dcaBB0ac95,234,0x0abbf7b6486c163c4abcc643d2bf43df9c9aa29bbf85ec662c80fb13de216f19,6.7E-5,NFT Finance Digest,0xbc84616019ceca3e,13584089441433995838,0x55b15790d599086f,6174812843672143983,182,1,157,13.57776720861997,6.171938995958683,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1330,2,0xc99f8A84a6CA0CbB9CE10C414861FF756a5Fa207,59,0xdce609487af650aac71764ae050f3b8355aead7d7a9ed3a780246a9168846b88,6.7E-5,Machina,0xbaa7bea5a0495927,13449928430733318439,0x54d8ae78837da313,6113828326780805907,183,1,157,13.44366863840512,6.110982862148559,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1331,3,0x0b39AeC55662D8DeD1af14e4E0effF84eE32D65d,72,0x4126ed70f3ab6c8410d1c2ae4f5facf11a57a87c29abe2a5475005d2bfe0de67,1.8E-5,CruzoCards - Multi-chain NFT marketplace & Web3 AI-powered platform for digital emotions,0x33e7b97b4bbfceda,3740161954757463770,0x529d9e22338e4ac3,5953088152184703683,184,1,157,3.738421228981026,5.950317498367767,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1332,2,0xC142ff98265Aa5D97DFF79F3f03DbA818e986C3d,247,0x33f036a9b2003ab443be6daa6f7482a87e5b7721d2674e2fdbd8c7c9ef3b8cff,5.3E-5,Decentralized Academy,0x9362c9a21256afb0,10620272569222606768,0x42fefcdf5b0950f9,4827573886822994169,185,1,157,10.61532973989124,4.825327063716374,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1333,2,0x459EFD5F53b4Bb04b278925754Fd427783831bc5,84,0x07ada7ca371d4313243e2de699cf20556f817dc5d290214e969f4ee7c321d11c,4.7E-5,Web3Domains.com,0x83b3db14e40ebd29,9490169722571767081,0x3bddf3a5e99690c5,4313871912004915397,186,1,157,9.485752859543194,4.311864173269451,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1334,2,0xaC9844Ec536B69e826Ff643520a2d185d13c52eD,179,0xfde7f530980eb157dce57313d24bc0b1833d42cb08e125deec180fa14e7bd6c7,0.0,WGMI Community DAO,0x00,0,0x39d1930e34d76265,4166272819519775333,187,1,157,0.0,4.164333775548863,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1336,2,0x281FC8583FbEb10Ab6090783451f832C9E5d7B34,201,0x1e7a1d70dfb5fa56ccfceee074f8dc4e6b605a61af633a1444c9f5e30852265a,4.5E-5,AA Chinese Community,0x7d45dbf766b83b1a,9026862883760782106,0x38f1be78ba71284c,4103270161244563532,189,1,157,9.022661650474042,4.101360439627221,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1337,2,0x382A72C04d47d1F0F3eF09e6953eFd38581d9B1F,272,0x035174377e547e4739f68afdfec9d08f5d75ff4c92d31963bb6540a273dbbc1a,4.3E-5,The Red Guild,0x7922eb0b1e871933,8728797460786780467,0x371063b58744a868,3967780903023061096,190,1,157,8.724734951483416,3.965934240077259,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1338,2,0x41D2a18E1DdACdAbFDdADB62e9AEE67c63070b76,80,0xbf36d30d878f841af03e48c53a832947b7723a4f159b645ed5ed2fc3ad8ffdaf,3.4E-5,Learning Data Science on the Ethereum Blockchain with @omnianalytics,0x609bed1c7b846aaf,6961418355618376367,0x2bea328bed0086cf,3164397264739272399,191,1,157,6.958178410258049,3.162924508224381,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1339,2,0x87678f9229910d5462Ee26Df6f7b4cf41888638C,225,0x6ef05a58149c5e70faa89ee9a302fffefe15539bd09760c34b4575ad7ef15b71,0.0,LifeShip | Decentralized space capsules,0x00,0,0x2b1e960f40c672c0,3107085785187644096,192,1,157,0.0,3.105639702268962,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
707,23,0xf503017d7baf7fbc0fff7492b751025c6a78179b,6,0xfb5b07f162ab081bf8608d275e9d595a331e0b36b2e445a9a67a2baad6195444,0.157667,TrueBlocks and the Unchained Index,0xd5adc326334ddb05c3,3941677381090945992131,0xb0a6f7327fbd286b32,3258658097426640431922,2,1,160,3940.713885049516,3257.861557305852,0x905eFBaBe2d52cD648FAdfafCeC8D6C8c60F7423
708,30,0xddB1CB4EdBCD83066Abf26E7102dc0e88009DEAB,0,0xf84c0ab44e4012f6f20be3e08fe0a775835df0c091fdf0fa9e0a20ca6e0de53f,0.143105,Upala 🤖 Price-of-forgery digital identity,0xc1f1cc6b87d8913864,3577645025515531221092,0xa05669bee42c095272,2957705769640545309298,3,1,160,3576.770512843271,2956.982793728201,0x905eFBaBe2d52cD648FAdfafCeC8D6C8c60F7423
1340,2,0xa9dF7F37d9C2f0140A717430C01c00E6cc6CBd4d,136,0x10f1535958188ea09ba07bae4bf75f6cd0e76b8126247f9c71d9b4ef8b3b64d8,3.3E-5,"forthepeoplexyz: good music, good causes, sounds good",0x5d9fec6de0cdc0b7,6746370723491463351,0x2a8ee92762b9e3f8,3066644751655232504,193,1,157,6.743230864427113,3.065217490581793,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1341,2,0x8d576F8C78FFa2dEc7adA30dc516FBd35D9A8972,83,0xabbe464af2f3fc797c6db5173a2bb92604702cd026f45fec2eeffdf39d08159f,0.0,Andino,0x00,0,0x299f8e1000d0d319,2999272076236346137,194,1,157,0.0,2.997876171386019,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1342,3,0x0E6646e77F351DAaA879d3aF1603b6835195Aa4d,235,0x8979bdc59bdbdc95d162940004d27362e244f7c92b8861a1a1abea93b549cf5a,0.0,CounterAgent Art,0x00,0,0x291ee83c080350e1,2963060949386481889,195,1,157,0.0,2.961681897721302,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1343,2,0xe23e0cccc91b11b3fe2d3dd140e28b598e395289,190,0x09fc16c81dbcbbbeaf5e0da770374b03e98a97d410c8e134093655d12c6374b6,3.2E-5,Buidlers,0x59c615b49f3d7a44,6468881780274199108,0x28cec9286f4b47e3,2940508782222591971,196,1,157,6.46587106860025,2.939140226664043,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1344,2,0x2c32fB28daD2a1c08A1e6c82E861366fb5E311dD,17,0xc7ab75ccbdaf776631d2a50972b050b9d644d9f969f45b4f68fd4f7393b50b1e,2.8E-5,Social Impact - Through Culturally Rich Web3 Gaming & Entertainment,0x4f970ea45997f27b,5735068749520171643,0x242dbacebe07bdd3,2606945156431592915,197,1,157,5.732399565104446,2.605731846236352,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1345,2,0x8634fc9335798a91fdEC4BF990f2Ffc7CDd054b0,143,0x5445ab58dc9589804ee4c2943c891dd38b050cd947849f9af2110d6b21098bad,0.0,Cryptonikas,0x00,0,0x213a360c30e94230,2394285577888940592,198,1,157,0.0,2.393171242554803,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1346,2,0x9b9c0732cfecbd446eec92ba53dec31f2c9d88b1,10,0xaa8d151b6c8989193ae0537ed48db4a3cff3db0138fd7ae4d2d856e6d67a5ffb,2.6E-5,NatyShi Web3 & Tokenomics in Spanish,0x4905191b7e8fc0de,5261639345530454238,0x21312cbdc7d8d909,2391742070723762441,199,1,157,5.259190502045634,2.390628919174856,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1347,2,0x123868570CaCe4DED2bB01dF2b71987767C7f1b3,242,0x83ee4f67c9248926ff832b270d9098ff952d9d38cd9c01366113fb55f1464b45,0.0,Nita's Employability in Web3 & Tech Community,0x00,0,0x212441748d024bc1,2388105671250955201,200,1,157,0.0,2.386994212135257,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1348,2,0xaE7f11378dABA3757e9D7691be04285938bE35B5,79,0x639872062f5339469ad99f05a0b1f444b0a3681432afee56856d18e1730db68a,0.0,OpenGuitar,0x00,0,0x1956bea6ce5997e2,1825856322581141474,201,1,157,0.0,1.825006542490537,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1350,1,0x5A751848C08dD6c704Aa1d4B56a7135050c57312,26,0x3cd69060c8c69b028f6625f637e225afe5933c5459f5c5ecc2386755764f819e,0.0,iCrypto Media,0x00,0,0x00,0,203,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1351,1,0x0aAaA801939Ea2B87fb84A44a0b93831F4476fE0,27,0xb44320823cd4e35a38ce15ccd6dc8b0f5237fe65aebfc48a469f69dc57ec3c1a,0.0,zkpod.ai,0x00,0,0x00,0,204,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1352,1,0xCfA8f21bE8F6347703f7c9e45b3E3c08Aaa5893E,29,0xfdf9bead2a57d43ae73cd26ac04eef99ee6b47143c119bc5d871114b353445b2,0.0,DuaCrypto: The Premier Ethereum YouTube Channel,0x00,0,0x00,0,205,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1353,1,0x55AE8f00B3f0497B5D4B0723BFd9566A2b27a45e,60,0xcf3706b1e15814a03cc635ba12fa4f638dc33b6c46387699c314672318f824ea,0.0,PlannerDAO On-Chain Certification Process,0x00,0,0x00,0,206,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1354,1,0x1c8a540dC686d0e30063D0C69c55958558E27656,109,0x43038a85028459170bfd9d3a68bb475dc3e7dc93ea2ce965eda328eea3c95d38,0.0,Meet Crypto,0x00,0,0x00,0,207,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1355,1,0x1C1a6D7390933F0775BD9E7B126E6A0b85D683E3,121,0xb5d49d9a7ae76e45aa9a53b3e5826bec79edc89e4b04ac1c8bc11d629308b674,0.0,Web3 Educational Programming for Underserved Communities - Presented by Superchief Gallery NFT,0x00,0,0x00,0,208,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1356,1,0xe19102cab66EFcFAFE78FcEA936322AC5215B7F6,133,0x293204009752cb4db6b26fadf9af00e3f17a4a00e33c6ba0d525ae5ef7cf344f,0.0,ScrumDAO,0x00,0,0x00,0,209,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1357,1,0xB11eacc17bd735854D9d89BEE9EFE1D6b7e0B9Bf,141,0xd3058e7db64afdf1a4840b99a9c80ca6a6e27ce07a855f1aa4da920c7f16b285,0.0,"""JPGs Against Humanity"" Documentary Series",0x00,0,0x00,0,210,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1358,1,0xdf12a1cd9beb84896c49c156eae6492a0737cd44,171,0x43a7e6c07d326bdc63d7246226b2270d748fc71fb7b2cb2143e20926140d1cd6,0.0,Cryptolaburos,0x00,0,0x00,0,211,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1359,1,0xaD851ef1AD2cCf8F87413e6c274BccBeC37469d2,203,0x72e48f1af7f84a082f3b4c6e0db37dc8dfb188ecc28048007e3eeddbf80727b4,0.0,DspytDAO - Fostering Innovation and Education in Web3 Technologies,0x00,0,0x00,0,212,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1360,1,0xB5759de539114751CA6dB8D967Ad21913Df25eCF,213,0x4c3b70deea1cd8bfe9857994a17f695b6789b80ea1b808b124a28c32d7de22dd,0.0,Cryptoblarabi Academy,0x00,0,0x00,0,213,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1361,1,0x2a58a4ad067ea8bd71fb7cb5b7b6db775d7c60a1,232,0xd7981cdee9e0549d46dc84c3026f8b17369c67959d8a3d9db885639304ad928a,0.0,Konma Upskill,0x00,0,0x00,0,214,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
1362,1,0x557A13655a955e50fA5B7f8128b9414d15ee399e,236,0x743ee4af1952d0a531da7a61ab2e6b31a9c19c93e52a7e7a00e31b7c0d35ad62,0.0,American Crypto Academy,0x00,0,0x00,0,215,1,157,0.0,0.0,0xAA40E2E5c8df03d792A52B5458959C320F86ca18
710,15,0xb62E762Af637b49Eb4870BCe8fE21bffF189e495,9,0x793f6461593c7970b769871ceb2ea90f6995e464f652b35a3b7544a9b96aef81,0.085715,Grant Review Dashboard,0x742aaf5194f6ddb832,2142898079321064060978,0x6009864b27b21501cc,1771573749703201063372,5,1,160,2142.374273434129,1771.140709621552,0x905eFBaBe2d52cD648FAdfafCeC8D6C8c60F7423
711,11,0xb9ecee9a0e273d8A1857F3B8EeA30e5dD3cb6335,5,0xfd1019d6d29bb868bf71cae9aa0859a548214097e5138d680cfb54b38811f1ae,0.063678,Datadex,0x564ce32cdbdd75a32c,1591960311628442215212,0x475899f8fe36f46b1b,1316103236950879922971,6,1,160,1591.571175910302,1315.781531205758,0x905eFBaBe2d52cD648FAdfafCeC8D6C8c60F7423
712,15,0xf9F0b45c861126Fe147bd04F5BcA0674FeF6785c,2,0xfda9bbccf48dca116e78c306d3e583a276643c04c8dcb865d546e6b5d9166285,0.045074,One click sybil scores,0x3d167607e16d6ebfa4,1126869878277153931172,0x32809b63f4d7faee12,931604314246969224722,7,1,160,1126.594428370438,931.37659467934,0x905eFBaBe2d52cD648FAdfafCeC8D6C8c60F7423
907,136,0x63c3742F92B6144876dc9a36AC373D0346f4F2E3,6,0x0dd807294dc6ac4bfe10e048f936cb537bb47cb292f374f7cdd01e9096724053,0.1,Pulsar Protocol,0x010f0cf064dd59200000,5000000000000000000000,0x010f0cf064dd59200000,5000000000000000000000,0,1,163,4991.589714045933,4991.589714045933,0xF1C021DF6Dc6b2dC2E5A837CDFDDC2f42503233B
908,54,0x4D9339dd97db55e3B9bCBE65dE39fF9c04d1C2cd,7,0xb746c0f648f9b930ea4568cf8741067a7fc7eb3928ac13cced8076212cf3cf37,0.1,Giveth,0x010f0cf064dd59200000,5000000000000000000000,0x010f0cf064dd59200000,5000000000000000000000,1,1,163,4991.589714045933,4991.589714045933,0xF1C021DF6Dc6b2dC2E5A837CDFDDC2f42503233B
909,105,0xf91506F0c5b0BEd00264f494a7aA12bF871d0a5a,9,0x0e5bbe0545cb5b69fd3e634b4efcd9e769bb4f22de683bb0286134dbc535e18e,0.1,Gamma,0x010f0cf064dd59200000,5000000000000000000000,0x010f0cf064dd59200000,5000000000000000000000,2,1,163,4991.589714045933,4991.589714045933,0xF1C021DF6Dc6b2dC2E5A837CDFDDC2f42503233B
910,117,0xB99A581eA1a1685E6Baf3D498d1B796924AAB3BB,11,0x6700f5c40fe22c82e50c45fc18bf6044af2744f854b4df82e1908499b0eefab3,0.1,Magma Finance,0x010f0cf064dd59200000,5000000000000000000000,0x010f0cf064dd59200000,5000000000000000000000,3,1,163,4991.589714045933,4991.589714045933,0xF1C021DF6Dc6b2dC2E5A837CDFDDC2f42503233B
